season,round,raceId,circuitId,driverId,lap,stop,time,duration
2012,20,Brazilian Grand Prix,interlagos,pic,13,1,14:22:37,24.427
2012,20,Brazilian Grand Prix,interlagos,glock,14,1,14:23:56,23.251
2012,20,Brazilian Grand Prix,interlagos,petrov,14,1,14:23:58,23.031
2012,20,Brazilian Grand Prix,interlagos,rosa,14,1,14:24:13,25.787
2012,20,Brazilian Grand Prix,interlagos,massa,15,1,14:25:26,22.596
2012,20,Brazilian Grand Prix,interlagos,vergne,15,1,14:25:27,22.362
2012,20,Brazilian Grand Prix,interlagos,kovalainen,15,1,14:25:33,23.429
2012,20,Brazilian Grand Prix,interlagos,michael_schumacher,17,3,14:29:13,22.243
2012,20,Brazilian Grand Prix,interlagos,hamilton,18,2,14:29:24,21.606
2012,20,Brazilian Grand Prix,interlagos,alonso,18,2,14:29:41,23.000
2012,20,Brazilian Grand Prix,interlagos,kobayashi,18,2,14:29:44,24.254
2012,20,Brazilian Grand Prix,interlagos,rosberg,18,2,14:29:54,21.806
2012,20,Brazilian Grand Prix,interlagos,resta,18,2,14:29:55,21.364
2012,20,Brazilian Grand Prix,interlagos,vettel,19,2,14:31:08,22.016
2012,20,Brazilian Grand Prix,interlagos,webber,19,2,14:31:16,21.232
2012,20,Brazilian Grand Prix,interlagos,ricciardo,19,2,14:31:25,21.182
2012,20,Brazilian Grand Prix,interlagos,raikkonen,19,2,14:31:26,22.731
2012,20,Brazilian Grand Prix,interlagos,massa,19,2,14:31:32,21.680
2013,1,Australian Grand Prix,albert_park,button,4,1,17:09:54,22.282
2013,1,Australian Grand Prix,albert_park,webber,5,1,17:11:28,24.240
2013,1,Australian Grand Prix,albert_park,grosjean,5,1,17:11:33,22.239
2013,1,Australian Grand Prix,albert_park,gutierrez,5,1,17:11:35,22.316
2013,1,Australian Grand Prix,albert_park,bottas,6,1,17:13:14,23.528
2013,1,Australian Grand Prix,albert_park,chilton,6,1,17:13:26,36.564
2013,1,Australian Grand Prix,albert_park,vettel,7,1,17:14:25,21.807
2013,1,Australian Grand Prix,albert_park,garde,7,1,17:15:07,24.104
2013,1,Australian Grand Prix,albert_park,massa,8,1,17:16:00,21.754
2013,1,Australian Grand Prix,albert_park,resta,8,1,17:16:13,23.010
2013,1,Australian Grand Prix,albert_park,pic,8,1,17:16:47,23.394
2013,1,Australian Grand Prix,albert_park,alonso,9,1,17:17:35,21.792
2013,1,Australian Grand Prix,albert_park,raikkonen,9,1,17:17:36,22.709
2013,1,Australian Grand Prix,albert_park,vergne,9,1,17:17:54,23.074
2013,1,Australian Grand Prix,albert_park,jules_bianchi,9,1,17:18:08,23.371
2013,1,Australian Grand Prix,albert_park,maldonado,10,1,17:19:36,23.099
2013,1,Australian Grand Prix,albert_park,hamilton,13,1,17:23:56,22.155
2013,1,Australian Grand Prix,albert_park,rosberg,14,1,17:25:35,22.274
2013,1,Australian Grand Prix,albert_park,ricciardo,15,1,17:27:32,23.435
2013,1,Australian Grand Prix,albert_park,perez,16,1,17:29:00,23.677
2013,1,Australian Grand Prix,albert_park,garde,16,2,17:29:58,23.834
2013,1,Australian Grand Prix,albert_park,webber,18,2,17:32:17,21.717
2013,1,Australian Grand Prix,albert_park,grosjean,19,2,17:33:53,22.133
2013,1,Australian Grand Prix,albert_park,chilton,19,2,17:34:48,30.838
2013,1,Australian Grand Prix,albert_park,alonso,20,2,17:35:01,21.606
2013,1,Australian Grand Prix,albert_park,button,20,2,17:35:24,23.571
2013,1,Australian Grand Prix,albert_park,sutil,21,1,17:36:31,22.693
2013,1,Australian Grand Prix,albert_park,vettel,21,2,17:36:32,22.704
2013,1,Australian Grand Prix,albert_park,massa,23,2,17:39:40,21.511
2013,1,Australian Grand Prix,albert_park,perez,23,2,17:40:25,22.004
2013,2,Malaysian Grand Prix,sepang,vettel,5,1,16:13:32,21.135
2013,2,Malaysian Grand Prix,sepang,massa,5,1,16:13:49,22.403
2013,2,Malaysian Grand Prix,sepang,sutil,6,1,16:15:54,37.833
2013,2,Malaysian Grand Prix,sepang,ricciardo,6,1,16:15:56,22.416
2013,2,Malaysian Grand Prix,sepang,raikkonen,6,1,16:15:57,25.905
2013,2,Malaysian Grand Prix,sepang,resta,6,1,16:15:57,43.713
2013,2,Malaysian Grand Prix,sepang,maldonado,6,1,16:16:01,24.737
2013,2,Malaysian Grand Prix,sepang,garde,6,1,16:16:05,23.252
2013,2,Malaysian Grand Prix,sepang,jules_bianchi,6,1,16:16:07,26.546
2013,2,Malaysian Grand Prix,sepang,bottas,6,1,16:16:09,24.960
2013,2,Malaysian Grand Prix,sepang,chilton,6,1,16:16:12,30.365
2013,2,Malaysian Grand Prix,sepang,webber,7,1,16:17:26,21.010
2013,2,Malaysian Grand Prix,sepang,hamilton,7,1,16:17:30,24.933
2013,2,Malaysian Grand Prix,sepang,button,7,1,16:17:43,22.448
2013,2,Malaysian Grand Prix,sepang,hulkenberg,7,1,16:17:44,22.996
2013,2,Malaysian Grand Prix,sepang,perez,7,1,16:17:51,21.583
2013,2,Malaysian Grand Prix,sepang,grosjean,7,1,16:17:52,22.105
2013,2,Malaysian Grand Prix,sepang,gutierrez,7,1,16:17:55,24.397
2013,2,Malaysian Grand Prix,sepang,vergne,7,1,16:17:57,49.216
2013,2,Malaysian Grand Prix,sepang,pic,7,1,16:18:03,44.428
2013,2,Malaysian Grand Prix,sepang,rosberg,8,1,16:19:28,22.028
2013,2,Malaysian Grand Prix,sepang,maldonado,13,2,16:29:27,32.561
2013,2,Malaysian Grand Prix,sepang,jules_bianchi,17,2,16:36:29,23.755
2013,2,Malaysian Grand Prix,sepang,garde,18,2,16:38:15,22.706
2013,2,Malaysian Grand Prix,sepang,webber,19,2,16:38:48,20.736
2013,2,Malaysian Grand Prix,sepang,ricciardo,19,2,16:39:32,22.388
2013,2,Malaysian Grand Prix,sepang,chilton,19,2,16:40:11,22.668
2013,2,Malaysian Grand Prix,sepang,massa,20,2,16:40:56,21.635
2013,2,Malaysian Grand Prix,sepang,grosjean,20,2,16:40:57,21.812
2013,2,Malaysian Grand Prix,sepang,resta,20,2,16:41:12,2:03.124
2013,3,Chinese Grand Prix,shanghai,webber,1,1,15:05:52,21.287
2013,3,Chinese Grand Prix,shanghai,ricciardo,4,1,15:11:03,24.946
2013,3,Chinese Grand Prix,shanghai,hamilton,5,1,15:12:45,20.379
2013,3,Chinese Grand Prix,shanghai,rosberg,5,1,15:12:50,22.299
2013,3,Chinese Grand Prix,shanghai,pic,5,1,15:12:59,21.265
2013,3,Chinese Grand Prix,shanghai,alonso,6,1,15:14:28,19.719
2013,3,Chinese Grand Prix,shanghai,raikkonen,6,1,15:14:31,20.753
2013,3,Chinese Grand Prix,shanghai,jules_bianchi,6,1,15:14:46,21.097
2013,3,Chinese Grand Prix,shanghai,garde,6,1,15:14:51,20.905
2013,3,Chinese Grand Prix,shanghai,massa,7,1,15:16:16,20.753
2013,3,Chinese Grand Prix,shanghai,grosjean,7,1,15:16:21,20.083
2013,3,Chinese Grand Prix,shanghai,maldonado,7,1,15:16:30,20.794
2013,3,Chinese Grand Prix,shanghai,chilton,7,1,15:16:42,21.063
2013,3,Chinese Grand Prix,shanghai,hulkenberg,14,1,15:28:27,22.838
2013,3,Chinese Grand Prix,shanghai,vettel,14,1,15:28:27,19.323
2013,3,Chinese Grand Prix,shanghai,resta,14,1,15:28:38,20.598
2013,3,Chinese Grand Prix,shanghai,webber,15,2,15:30:32,26.956
2013,3,Chinese Grand Prix,shanghai,vergne,15,1,15:30:41,20.977
2013,3,Chinese Grand Prix,shanghai,bottas,16,1,15:32:22,21.614
2013,3,Chinese Grand Prix,shanghai,jules_bianchi,16,2,15:32:43,24.834
2013,3,Chinese Grand Prix,shanghai,pic,17,2,15:34:28,22.183
2013,3,Chinese Grand Prix,shanghai,massa,19,2,15:37:26,20.027
2013,3,Chinese Grand Prix,shanghai,rosberg,19,2,15:37:32,19.894
2013,3,Chinese Grand Prix,shanghai,rosberg,20,3,15:39:47,22.727
2013,3,Chinese Grand Prix,shanghai,garde,20,2,15:40:06,20.743
2013,3,Chinese Grand Prix,shanghai,hamilton,21,2,15:40:48,20.584
2013,3,Chinese Grand Prix,shanghai,raikkonen,21,2,15:40:49,20.759
2013,3,Chinese Grand Prix,shanghai,chilton,21,2,15:41:43,25.091
2013,3,Chinese Grand Prix,shanghai,alonso,23,2,15:44:07,20.521
2013,3,Chinese Grand Prix,shanghai,button,23,1,15:44:11,19.898
2013,4,Bahrain Grand Prix,bahrain,gutierrez,1,1,15:06:04,28.102
2013,4,Bahrain Grand Prix,bahrain,sutil,1,1,15:06:49,26.495
2013,4,Bahrain Grand Prix,bahrain,garde,2,1,15:08:11,28.344
2013,4,Bahrain Grand Prix,bahrain,vergne,2,1,15:09:07,41.485
2013,4,Bahrain Grand Prix,bahrain,alonso,7,1,15:16:09,23.055
2013,4,Bahrain Grand Prix,bahrain,webber,8,1,15:17:54,21.798
2013,4,Bahrain Grand Prix,bahrain,grosjean,8,1,15:17:57,24.605
2013,4,Bahrain Grand Prix,bahrain,alonso,8,2,15:18:11,21.436
2013,4,Bahrain Grand Prix,bahrain,rosberg,9,1,15:19:37,22.237
2013,4,Bahrain Grand Prix,bahrain,button,9,1,15:19:38,23.093
2013,4,Bahrain Grand Prix,bahrain,ricciardo,9,1,15:19:48,22.529
2013,4,Bahrain Grand Prix,bahrain,jules_bianchi,9,1,15:19:57,24.325
2013,4,Bahrain Grand Prix,bahrain,vettel,10,1,15:21:11,21.660
2013,4,Bahrain Grand Prix,bahrain,massa,10,1,15:21:20,21.665
2013,4,Bahrain Grand Prix,bahrain,perez,10,1,15:21:21,21.471
2013,4,Bahrain Grand Prix,bahrain,hamilton,10,1,15:21:24,22.072
2013,4,Bahrain Grand Prix,bahrain,maldonado,10,1,15:21:26,23.173
2013,4,Bahrain Grand Prix,bahrain,chilton,10,1,15:21:45,22.745
2013,4,Bahrain Grand Prix,bahrain,pic,11,1,15:23:21,22.912
2013,4,Bahrain Grand Prix,bahrain,hulkenberg,12,1,15:24:51,21.656
2013,4,Bahrain Grand Prix,bahrain,bottas,13,1,15:26:40,22.729
2013,4,Bahrain Grand Prix,bahrain,resta,14,1,15:28:08,22.009
2013,4,Bahrain Grand Prix,bahrain,garde,14,2,15:29:30,22.950
2013,4,Bahrain Grand Prix,bahrain,raikkonen,16,1,15:31:35,22.715
2013,4,Bahrain Grand Prix,bahrain,gutierrez,16,2,15:32:19,21.997
2013,4,Bahrain Grand Prix,bahrain,massa,17,2,15:33:34,21.722
2013,4,Bahrain Grand Prix,bahrain,sutil,18,2,15:36:08,22.199
2013,4,Bahrain Grand Prix,bahrain,rosberg,20,2,15:38:32,21.331
2013,4,Bahrain Grand Prix,bahrain,perez,20,2,15:38:33,21.161
2013,4,Bahrain Grand Prix,bahrain,webber,21,2,15:40:08,21.221
2013,5,Spanish Grand Prix,catalunya,jules_bianchi,2,1,14:06:58,29.994
2013,5,Spanish Grand Prix,catalunya,webber,7,1,14:14:27,19.668
2013,5,Spanish Grand Prix,catalunya,massa,8,1,14:15:53,19.490
2013,5,Spanish Grand Prix,catalunya,sutil,8,1,14:15:56,1:14.026
2013,5,Spanish Grand Prix,catalunya,hulkenberg,8,1,14:15:59,19.993
2013,5,Spanish Grand Prix,catalunya,maldonado,8,1,14:16:03,20.205
2013,5,Spanish Grand Prix,catalunya,pic,8,1,14:16:15,20.734
2013,5,Spanish Grand Prix,catalunya,alonso,9,1,14:17:21,18.909
2013,5,Spanish Grand Prix,catalunya,hamilton,9,1,14:17:26,22.018
2013,5,Spanish Grand Prix,catalunya,resta,9,1,14:17:29,20.615
2013,5,Spanish Grand Prix,catalunya,vergne,9,1,14:17:33,19.772
2013,5,Spanish Grand Prix,catalunya,garde,9,1,14:17:41,21.686
2013,5,Spanish Grand Prix,catalunya,bottas,9,1,14:17:42,21.171
2013,5,Spanish Grand Prix,catalunya,rosberg,10,1,14:18:50,19.414
2013,5,Spanish Grand Prix,catalunya,vettel,10,1,14:18:51,18.606
2013,5,Spanish Grand Prix,catalunya,raikkonen,10,1,14:18:53,19.978
2013,5,Spanish Grand Prix,catalunya,perez,10,1,14:18:59,19.250
2013,5,Spanish Grand Prix,catalunya,ricciardo,10,1,14:19:03,19.795
2013,5,Spanish Grand Prix,catalunya,button,11,1,14:20:44,18.810
2013,5,Spanish Grand Prix,catalunya,gutierrez,13,1,14:23:38,22.144
2013,5,Spanish Grand Prix,catalunya,maldonado,13,2,14:23:55,13.266
2013,5,Spanish Grand Prix,catalunya,chilton,15,1,14:27:24,25.294
2013,5,Spanish Grand Prix,catalunya,jules_bianchi,16,2,14:28:59,20.656
2013,5,Spanish Grand Prix,catalunya,resta,19,2,14:32:58,19.792
2013,5,Spanish Grand Prix,catalunya,massa,20,2,14:34:12,19.373
2013,5,Spanish Grand Prix,catalunya,webber,20,2,14:34:27,19.151
2013,5,Spanish Grand Prix,catalunya,vergne,20,2,14:34:37,20.671
2013,5,Spanish Grand Prix,catalunya,maldonado,20,3,14:34:52,23.139
2013,5,Spanish Grand Prix,catalunya,garde,20,2,14:34:59,22.029
2013,5,Spanish Grand Prix,catalunya,alonso,21,2,14:35:36,19.952
2013,6,Monaco Grand Prix,monaco,maldonado,1,1,14:04:48,40.507
2013,6,Monaco Grand Prix,monaco,garde,1,1,14:04:55,35.100
2013,6,Monaco Grand Prix,monaco,resta,9,1,14:15:54,25.643
2013,6,Monaco Grand Prix,monaco,ricciardo,22,1,14:33:49,25.225
2013,6,Monaco Grand Prix,monaco,jules_bianchi,22,1,14:34:05,25.098
2013,6,Monaco Grand Prix,monaco,chilton,23,1,14:35:17,25.337
2013,6,Monaco Grand Prix,monaco,garde,24,2,14:37:13,25.676
2013,6,Monaco Grand Prix,monaco,webber,25,1,14:37:28,24.316
2013,6,Monaco Grand Prix,monaco,raikkonen,26,1,14:38:49,24.420
2013,6,Monaco Grand Prix,monaco,button,26,1,14:38:54,24.585
2013,6,Monaco Grand Prix,monaco,massa,26,1,14:39:26,25.331
2013,6,Monaco Grand Prix,monaco,hulkenberg,27,1,14:40:28,24.974
2013,6,Monaco Grand Prix,monaco,alonso,28,1,14:41:32,24.489
2013,6,Monaco Grand Prix,monaco,gutierrez,28,1,14:42:09,25.364
2013,6,Monaco Grand Prix,monaco,perez,29,1,14:42:57,24.672
2013,6,Monaco Grand Prix,monaco,vergne,29,1,14:43:05,24.827
2013,6,Monaco Grand Prix,monaco,vettel,30,1,14:44:08,24.375
2013,6,Monaco Grand Prix,monaco,sutil,30,1,14:44:28,25.274
2013,6,Monaco Grand Prix,monaco,bottas,30,1,14:44:53,29.063
2013,6,Monaco Grand Prix,monaco,grosjean,30,1,14:44:55,24.565
2013,6,Monaco Grand Prix,monaco,maldonado,30,2,14:45:08,26.146
2013,6,Monaco Grand Prix,monaco,rosberg,31,1,14:45:40,25.200
2013,6,Monaco Grand Prix,monaco,hamilton,31,1,14:45:51,24.801
2013,6,Monaco Grand Prix,monaco,jules_bianchi,35,2,14:54:16,25.215
2013,6,Monaco Grand Prix,monaco,garde,35,3,14:55:21,25.862
2013,6,Monaco Grand Prix,monaco,chilton,48,2,15:38:30,19.553
2013,6,Monaco Grand Prix,monaco,grosjean,62,2,15:58:00,39.980
2013,6,Monaco Grand Prix,monaco,gutierrez,63,2,15:59:23,25.926
2013,6,Monaco Grand Prix,monaco,chilton,63,3,15:59:31,26.198
2013,6,Monaco Grand Prix,monaco,raikkonen,70,2,16:10:41,25.125
2013,7,Canadian Grand Prix,villeneuve,garde,8,1,14:14:22,22.323
2013,7,Canadian Grand Prix,villeneuve,sutil,9,1,14:15:30,22.789
2013,7,Canadian Grand Prix,villeneuve,pic,11,1,14:18:33,22.184
2013,7,Canadian Grand Prix,villeneuve,ricciardo,12,1,14:19:39,21.223
2013,7,Canadian Grand Prix,villeneuve,hulkenberg,12,1,14:19:40,21.623
2013,7,Canadian Grand Prix,villeneuve,maldonado,12,1,14:19:42,24.557
2013,7,Canadian Grand Prix,villeneuve,webber,13,1,14:20:32,20.716
2013,7,Canadian Grand Prix,villeneuve,vergne,13,1,14:20:45,21.900
2013,7,Canadian Grand Prix,villeneuve,perez,13,1,14:21:03,20.427
2013,7,Canadian Grand Prix,villeneuve,rosberg,14,1,14:21:51,21.125
2013,7,Canadian Grand Prix,villeneuve,bottas,14,1,14:22:18,22.242
2013,7,Canadian Grand Prix,villeneuve,vettel,16,1,14:24:20,20.835
2013,7,Canadian Grand Prix,villeneuve,alonso,16,1,14:24:36,20.512
2013,7,Canadian Grand Prix,villeneuve,massa,17,1,14:26:26,20.473
2013,7,Canadian Grand Prix,villeneuve,maldonado,17,2,14:26:50,14.446
2013,7,Canadian Grand Prix,villeneuve,hamilton,19,1,14:28:27,20.879
2013,7,Canadian Grand Prix,villeneuve,gutierrez,21,1,14:32:08,22.017
2013,7,Canadian Grand Prix,villeneuve,raikkonen,22,1,14:33:09,25.182
2013,7,Canadian Grand Prix,villeneuve,button,27,1,14:40:12,20.212
2013,7,Canadian Grand Prix,villeneuve,rosberg,31,2,14:44:51,20.832
2013,7,Canadian Grand Prix,villeneuve,garde,32,2,14:48:17,22.039
2013,7,Canadian Grand Prix,villeneuve,pic,36,2,14:53:10,22.033
2013,7,Canadian Grand Prix,villeneuve,sutil,37,2,14:53:24,21.000
2013,7,Canadian Grand Prix,villeneuve,hulkenberg,38,2,14:55:03,21.014
2013,7,Canadian Grand Prix,villeneuve,chilton,38,1,14:55:52,21.374
2013,7,Canadian Grand Prix,villeneuve,ricciardo,39,2,14:56:29,21.315
2013,7,Canadian Grand Prix,villeneuve,garde,38,3,14:56:58,29.056
2013,7,Canadian Grand Prix,villeneuve,bottas,40,2,14:57:42,24.418
2013,7,Canadian Grand Prix,villeneuve,massa,41,2,14:58:51,20.372
2013,7,Canadian Grand Prix,villeneuve,jules_bianchi,41,1,14:59:38,21.378
2013,8,British Grand Prix,silverstone,hamilton,8,1,13:17:20,29.026
2013,8,British Grand Prix,silverstone,grosjean,9,1,13:18:36,24.725
2013,8,British Grand Prix,silverstone,resta,9,1,13:18:47,25.004
2013,8,British Grand Prix,silverstone,alonso,10,1,13:20:16,24.572
2013,8,British Grand Prix,silverstone,webber,10,1,13:20:19,31.448
2013,8,British Grand Prix,silverstone,gutierrez,10,1,13:20:28,25.330
2013,8,British Grand Prix,silverstone,garde,10,1,13:20:57,26.515
2013,8,British Grand Prix,silverstone,massa,10,1,13:21:18,35.210
2013,8,British Grand Prix,silverstone,raikkonen,11,1,13:21:52,24.992
2013,8,British Grand Prix,silverstone,ricciardo,11,1,13:21:54,29.446
2013,8,British Grand Prix,silverstone,button,11,1,13:22:03,24.745
2013,8,British Grand Prix,silverstone,jules_bianchi,11,1,13:22:28,25.729
2013,8,British Grand Prix,silverstone,rosberg,12,1,13:23:20,24.990
2013,8,British Grand Prix,silverstone,sutil,12,1,13:23:29,24.807
2013,8,British Grand Prix,silverstone,hulkenberg,12,1,13:23:43,29.684
2013,8,British Grand Prix,silverstone,chilton,12,1,13:24:20,26.031
2013,8,British Grand Prix,silverstone,vettel,13,1,13:24:55,24.159
2013,8,British Grand Prix,silverstone,perez,13,1,13:25:16,24.596
2013,8,British Grand Prix,silverstone,vergne,14,1,13:27:16,29.418
2013,8,British Grand Prix,silverstone,maldonado,15,1,13:29:05,25.244
2013,8,British Grand Prix,silverstone,bottas,15,1,13:29:14,30.231
2013,8,British Grand Prix,silverstone,pic,15,1,13:29:18,26.191
2013,8,British Grand Prix,silverstone,massa,16,2,13:32:21,24.680
2013,8,British Grand Prix,silverstone,hulkenberg,25,2,13:50:08,26.256
2013,8,British Grand Prix,silverstone,vergne,25,2,13:50:17,26.317
2013,8,British Grand Prix,silverstone,gutierrez,27,2,13:53:31,26.040
2013,8,British Grand Prix,silverstone,garde,28,2,13:55:33,25.814
2013,8,British Grand Prix,silverstone,raikkonen,29,2,13:56:33,24.428
2013,8,British Grand Prix,silverstone,gutierrez,29,3,13:57:08,31.937
2013,8,British Grand Prix,silverstone,alonso,30,2,13:58:10,24.789
2013,9,German Grand Prix,nurburgring,resta,4,1,14:10:30,20.547
2013,9,German Grand Prix,nurburgring,vergne,4,1,14:10:37,23.147
2013,9,German Grand Prix,nurburgring,pic,4,1,14:10:40,22.699
2013,9,German Grand Prix,nurburgring,ricciardo,5,1,14:12:03,19.846
2013,9,German Grand Prix,nurburgring,sutil,5,1,14:12:09,19.910
2013,9,German Grand Prix,nurburgring,garde,5,1,14:12:16,21.900
2013,9,German Grand Prix,nurburgring,jules_bianchi,5,1,14:12:18,20.840
2013,9,German Grand Prix,nurburgring,hamilton,6,1,14:13:34,19.487
2013,9,German Grand Prix,nurburgring,gutierrez,6,1,14:13:52,19.816
2013,9,German Grand Prix,nurburgring,vettel,7,1,14:15:09,18.979
2013,9,German Grand Prix,nurburgring,perez,7,1,14:15:22,20.432
2013,9,German Grand Prix,nurburgring,webber,8,1,14:16:48,2:42.042
2013,9,German Grand Prix,nurburgring,raikkonen,8,1,14:16:51,19.378
2013,9,German Grand Prix,nurburgring,chilton,8,1,14:17:26,21.021
2013,9,German Grand Prix,nurburgring,alonso,12,1,14:23:32,20.199
2013,9,German Grand Prix,nurburgring,grosjean,13,1,14:25:00,20.273
2013,9,German Grand Prix,nurburgring,rosberg,16,1,14:30:21,19.690
2013,9,German Grand Prix,nurburgring,hulkenberg,17,1,14:31:56,21.226
2013,9,German Grand Prix,nurburgring,ricciardo,18,2,14:33:49,19.952
2013,9,German Grand Prix,nurburgring,jules_bianchi,18,2,14:34:30,20.371
2013,9,German Grand Prix,nurburgring,garde,19,2,14:36:10,20.974
2013,9,German Grand Prix,nurburgring,chilton,20,2,14:37:56,19.953
2013,9,German Grand Prix,nurburgring,button,21,1,14:38:27,20.812
2013,9,German Grand Prix,nurburgring,maldonado,21,1,14:38:44,20.331
2013,9,German Grand Prix,nurburgring,hamilton,22,2,14:40:10,19.321
2013,9,German Grand Prix,nurburgring,bottas,22,1,14:40:31,33.796
2013,9,German Grand Prix,nurburgring,gutierrez,22,2,14:40:34,19.869
2013,9,German Grand Prix,nurburgring,vettel,24,2,14:43:10,20.039
2013,9,German Grand Prix,nurburgring,grosjean,24,2,14:43:13,20.007
2013,9,German Grand Prix,nurburgring,raikkonen,24,2,14:43:25,20.528
2013,10,Hungarian Grand Prix,hungaroring,vergne,8,1,14:15:51,22.745
2013,10,Hungarian Grand Prix,hungaroring,garde,8,1,14:15:55,23.200
2013,10,Hungarian Grand Prix,hungaroring,hamilton,9,1,14:16:48,21.840
2013,10,Hungarian Grand Prix,hungaroring,maldonado,9,1,14:17:14,22.103
2013,10,Hungarian Grand Prix,hungaroring,resta,9,1,14:17:18,22.754
2013,10,Hungarian Grand Prix,hungaroring,ricciardo,10,1,14:18:44,24.033
2013,10,Hungarian Grand Prix,hungaroring,rosberg,10,1,14:18:45,22.015
2013,10,Hungarian Grand Prix,hungaroring,bottas,10,1,14:18:55,22.023
2013,10,Hungarian Grand Prix,hungaroring,vettel,11,1,14:19:47,21.343
2013,10,Hungarian Grand Prix,hungaroring,massa,11,1,14:19:57,23.012
2013,10,Hungarian Grand Prix,hungaroring,hulkenberg,11,1,14:20:17,22.303
2013,10,Hungarian Grand Prix,hungaroring,alonso,12,1,14:21:21,21.599
2013,10,Hungarian Grand Prix,hungaroring,grosjean,13,1,14:22:46,22.054
2013,10,Hungarian Grand Prix,hungaroring,raikkonen,13,1,14:22:56,22.161
2013,10,Hungarian Grand Prix,hungaroring,pic,13,1,14:23:32,22.465
2013,10,Hungarian Grand Prix,hungaroring,jules_bianchi,20,1,14:34:40,22.159
2013,10,Hungarian Grand Prix,hungaroring,chilton,21,1,14:36:25,22.323
2013,10,Hungarian Grand Prix,hungaroring,webber,23,1,14:37:39,21.762
2013,10,Hungarian Grand Prix,hungaroring,perez,23,1,14:38:10,22.323
2013,10,Hungarian Grand Prix,hungaroring,gutierrez,23,1,14:38:18,22.425
2013,10,Hungarian Grand Prix,hungaroring,button,24,1,14:39:26,22.107
2013,10,Hungarian Grand Prix,hungaroring,grosjean,25,2,14:40:51,22.267
2013,10,Hungarian Grand Prix,hungaroring,resta,26,2,14:43:05,22.723
2013,10,Hungarian Grand Prix,hungaroring,garde,27,2,14:44:59,22.831
2013,10,Hungarian Grand Prix,hungaroring,maldonado,28,2,14:45:48,21.880
2013,10,Hungarian Grand Prix,hungaroring,rosberg,29,2,14:47:10,22.628
2013,10,Hungarian Grand Prix,hungaroring,vergne,30,2,14:49:06,22.282
2013,10,Hungarian Grand Prix,hungaroring,hamilton,31,2,14:49:23,21.454
2013,10,Hungarian Grand Prix,hungaroring,massa,31,2,14:50:01,21.753
2013,10,Hungarian Grand Prix,hungaroring,bottas,33,2,14:53:46,22.612
2013,11,Belgian Grand Prix,spa,hulkenberg,9,1,14:21:40,24.219
2013,11,Belgian Grand Prix,spa,massa,9,1,14:21:42,22.872
2013,11,Belgian Grand Prix,spa,resta,10,1,14:23:35,23.475
2013,11,Belgian Grand Prix,spa,vergne,10,1,14:23:44,24.070
2013,11,Belgian Grand Prix,spa,hamilton,11,1,14:25:16,23.397
2013,11,Belgian Grand Prix,spa,sutil,11,1,14:25:37,23.327
2013,11,Belgian Grand Prix,spa,maldonado,11,1,14:25:40,27.059
2013,11,Belgian Grand Prix,spa,rosberg,12,1,14:27:19,22.893
2013,11,Belgian Grand Prix,spa,alonso,13,1,14:29:10,22.631
2013,11,Belgian Grand Prix,spa,webber,13,1,14:29:16,23.004
2013,11,Belgian Grand Prix,spa,perez,13,1,14:29:25,17.378
2013,11,Belgian Grand Prix,spa,vettel,14,1,14:30:58,22.685
2013,11,Belgian Grand Prix,spa,raikkonen,14,1,14:31:18,23.744
2013,11,Belgian Grand Prix,spa,bottas,14,1,14:31:44,23.411
2013,11,Belgian Grand Prix,spa,jules_bianchi,14,1,14:32:07,24.083
2013,11,Belgian Grand Prix,spa,garde,15,1,14:33:51,24.968
2013,11,Belgian Grand Prix,spa,chilton,15,1,14:34:15,24.013
2013,11,Belgian Grand Prix,spa,ricciardo,16,1,14:35:26,23.144
2013,11,Belgian Grand Prix,spa,button,17,1,14:37:03,22.465
2013,11,Belgian Grand Prix,spa,perez,18,2,14:39:24,22.597
2013,11,Belgian Grand Prix,spa,gutierrez,19,1,14:41:20,22.761
2013,11,Belgian Grand Prix,spa,grosjean,22,1,14:46:53,23.445
2013,11,Belgian Grand Prix,spa,hulkenberg,24,2,14:50:59,23.334
2013,11,Belgian Grand Prix,spa,vergne,24,2,14:51:01,24.539
2013,11,Belgian Grand Prix,spa,rosberg,25,2,14:52:20,23.723
2013,11,Belgian Grand Prix,spa,resta,25,2,14:52:51,23.540
2013,11,Belgian Grand Prix,spa,hamilton,26,2,14:54:11,22.682
2013,11,Belgian Grand Prix,spa,massa,26,2,14:54:35,22.634
2013,11,Belgian Grand Prix,spa,sutil,26,2,14:54:42,23.655
2013,11,Belgian Grand Prix,spa,maldonado,27,2,14:57:12,35.228
2013,12,Italian Grand Prix,monza,raikkonen,1,1,14:05:19,30.975
2013,12,Italian Grand Prix,monza,hamilton,13,1,14:23:23,24.460
2013,12,Italian Grand Prix,monza,pic,17,1,14:29:42,25.569
2013,12,Italian Grand Prix,monza,garde,18,1,14:31:18,26.302
2013,12,Italian Grand Prix,monza,grosjean,20,1,14:33:49,27.040
2013,12,Italian Grand Prix,monza,button,21,1,14:35:17,24.450
2013,12,Italian Grand Prix,monza,ricciardo,22,1,14:36:44,24.319
2013,12,Italian Grand Prix,monza,perez,22,1,14:36:45,25.933
2013,12,Italian Grand Prix,monza,jules_bianchi,22,1,14:37:35,25.541
2013,12,Italian Grand Prix,monza,vettel,23,1,14:37:56,24.305
